22TN2526 Furuset-Ellin33TN0102gsrudåsen 2
33TN0102 Kolsås-Hauger 1
33TN0203 Hauger-Gjettum 2 
33TN0304 Gjettum-Avløs 1  
33TN0405 Avløs-Haslum 1 
33TN0506 Haslum-Gjønnes 2
33TN0607 Gjønnes-Bekkestua 2
33TN0708 Bekkestua-Ringstabekk 1
33TN0809 Ringstabekk-Jar 2
33TN0910 Jar-Bjørnsletta 2
33TN1011 Bjørnsletta-Åsjordet 1
33TN1112 Åsjordet-Ullernåsen 2
33TN1213 Ullernåsen-Montebello 1
33TN1314 Montebello-Smestad 3 
33TN1415 Smestad-Borgen 2
33TN1516 Borgen-Majorstuen 3 
33TN1617 Majorstuen-Nationaltheatret 2 
34TN1621 Majorstuen-Majorstuen 1000 TRANSITION "TUNNEL"
35TN1610 Majorstuen-Majorstuen 1000 TRANSITION "TUNNEL"
35TN1623 Majorstuen-Majorstuen 1000 TRANSITION "TUNNEL"
33TN1718 Nationaltheatret-Stortinget 2
34TN1722 Nationaltheatret-Nationaltheatret 1000 TRANSITION "TUNNEL"
35TN1711 Nationaltheatret-Nationaltheatret 1000 TRANSITION "TUNNEL"
35TN1724 Nationaltheatret-Nationaltheatret 1000 TRANSITION "TUNNEL"
33TN1819 Stortinget-Jernbanetorget 1 
34TN1823 Stortinget-Stortinget 1000 TRANSITION "TUNNEL"
35TN1812 Stortinget-Stortinget 1000 TRANSITION "TUNNEL"
35TN1825 Stortinget-Stortinget 1000 TRANSITION "TUNNEL"
33TN1920 Jernbanetorget-Grønland 1
34TN1924 Jernbanetorget-Jernbanetorget 1000 TRANSITION "TUNNEL"
35TN1913 Jernbanetorget-Jernbanetorget 1000 TRANSITION "TUNNEL"
35TN1926 Jernbanetorget-Jernbanetorget 1000 TRANSITION "TUNNEL"
33TN2021 Grønland-Tøyen 3
34TN2025 Grønland-Grønland 1000 TRANSITION "TUNNEL"
35TN2014 Grønland-Grønland 1000 TRANSITION "TUNNEL"
35TN2027 Grønland-Grønland 1000 TRANSITION "TUNNEL"
33TN2122 Tøyen-Ensjø 1 
34TN2126 Tøyen-Tøyen 1000 TRANSITION "TUNNEL"
35TN2115 Tøyen-Tøyen 1000 TRANSITION "TUNNEL"
35TN2128 Tøyen-Tøyen 1000 TRANSITION "TUNNEL"
33TN2223 Ensjø-Helsfyr 2
34TN2227 Ensjø-Ensjø 1000 TRANSITION "TUNNEL"
33TN2324 Helsfyr-Brynseng 2
34TN2328 Helsfyr-Helsfyr 1000 TRANSITION "TUNNEL"
33TN2425 Brynseng-Hellerud 2
34TN2429 Brynseng-Brynseng 1000 TRANSITION "TUNNEL"
33TN2526 Hellerud-Godlia 2
33TN2627 Godlia-Skøyenåsen 1 
33TN2728 Skøyenåsen-Oppsal 2
33TN2829 Oppsal-Ulsrud 1
33TN2930 Ulsrud-Bøler 2
33TN3031 Bøler-Bogerud 1 
33TN3132 Bogerud-Skullerud 2
33TN3233 Skullerud-Mortensrud 3
44TN0102 Vestli-Stovner 1
45TN0143 Vestli-Vestli 1000 TRANSITION "TUNNEL"
44TN0203 Stovner-Rommen 1 
45TN0242 Stovner-Stovner 1000 TRANSITION "TUNNEL"
44TN0304 Rommen-Romsås 1
45TN0341 Rommen-Romsås 1000 TRANSITION "TUNNEL"
44TN0405 Romsås-Grorud 1
45TN0440 Romsås-Romsås 1000 TRANSITION "TUNNEL"
44TN0506 Grorud-Ammerud 2 
45TN0539 Grorud-Grorud 1000 TRANSITION "TUNNEL"
44TN0607 Ammerud-Kalbakken 1
45TN0638 Ammerud-Ammerud 1000 TRANSITION "TUNNEL"
44TN0708 Kalbakken-Rødtvet 1
45TN0737 Kalbakken-Kalbakken 1000 TRANSITION "TUNNEL"
44TN0809 Rødtvet-Veitvet 2
45TN0836 Rødtvet-Rødtvet 1000 TRANSITION "TUNNEL"
44TN0910 Veitvet-Linderud 1
45TN0935 Veitvet-Veitvet 1000 TRANSITION "TUNNEL"
44TN1011 Linderud-Vollebekk 1
45TN1034 Linderud-Linderud 1000 TRANSITION "TUNNEL"
44TN1112 Vollebekk-Risløkka 2 
45TN1133 Vollebekk-Vollebekk 1000 TRANSITION "TUNNEL"
44TN1213 Risløkka-Økern 2
45TN1232 Risløkka-Risløkka 1000 TRANSITION "TUNNEL"
44TN1314 Økern-Løren 2 
45TN1331 Økern-Økern 1000 TRANSITION "TUNNEL"
44TN1415 Løren-Sinsen 2 
44TN1516 Sinsen-Storo 1 
45TN1517 Sinsen-Sinsen 1000 TRANSITION "TUNNEL"
44TN1617 Storo-Nydalen 2 
45TN1618 Storo-Storo 1000 TRANSITION "TUNNEL"
44TN1718 Nydalen-UllevålStadion 3 
45TN1719 Nydalen-Nydalen 1000 TRANSITION "TUNNEL"
44TN1819 UllevålStadion-Forskningsparken 1 
45TN1807 UllevålStadion-UllevålStadion 1000 TRANSITION "TUNNEL"
45TN1820 UllevålStadion-UllevålStadion 1000 TRANSITION "TUNNEL"
44TN1920 Forskningsparken-Blindern 1
45TN1908 Forskningsparken-Forskningsparken 1000 TRANSITION "TUNNEL"
45TN1921 Forskningsparken-Forskningsparken 1000 TRANSITION "TUNNEL"
44TN2021 Blindern-Majorstuen 4
45TN2009 Blindern-Blindern 1000 TRANSITION "TUNNEL" 
45TN2022 Blindern-Blindern 1000 TRANSITION "TUNNEL" 
44TN2122 Majorstuen-Nationaltheatret 2 
45TN2110 Majorstuen-Majorstuen 1000 TRANSITION "TUNNEL"
45TN2123 Majorstuen-Majorstuen 1000 TRANSITION "TUNNEL"
44TN2223 Nationaltheatret-Stortinget 2
45TN2211 Nationaltheatret-Nationaltheatret 1000 TRANSITION "TUNNEL"
45TN2224 Nationaltheatret-Nationaltheatret 1000 TRANSITION "TUNNEL"
44TN2324 Stortinget-Jernbanetorget 1
45TN2312 Stortinget-Stortinget 1000 TRANSITION "TUNNEL"
45TN2325 Stortinget-Stortinget 1000 TRANSITION "TUNNEL"
44TN2425 Jernbanetorget-Grønland 1 
45TN2413 Jernbanetorget-Jernbanetorget 1000 TRANSITION "TUNNEL"
45TN2426 Jernbanetorget-Jernbanetorget 1000 TRANSITION "TUNNEL"
44TN2526 Grønland-Tøyen 3
45TN2514 Grønland-Grønland 1000 TRANSITION "TUNNEL"
45TN2527 Grønland-Grønland 1000 TRANSITION "TUNNEL"
44TN2627 Tøyen-Ensjø 1
45TN2615 Tøyen-Tøyen 1000 TRANSITION "TUNNEL"
45TN2628 Tøyen-Tøyen 1000 TRANSITION "TUNNEL"
44TN2728 Ensjø-Helsfyr 2 
